Time,VBAT,CHG
2014-12-02 20:40:44.129513,3.72,2.9
2014-12-02 20:41:15.716433,3.76,2.93
2014-12-02 20:41:45.803936,3.78,2.95
2014-12-02 20:42:15.887464,3.8,2.96
2014-12-02 20:42:45.974872,3.81,2.97
2014-12-02 20:43:16.062609,3.83,2.98
2014-12-02 20:43:46.146347,3.84,2.99
2014-12-02 20:44:16.233780,3.86,2.99
2014-12-02 20:44:46.321456,3.86,3.0
2014-12-02 20:45:16.404921,3.87,3.0
2014-12-02 20:45:46.492493,3.87,3.01
2014-12-02 20:46:16.579997,3.87,3.01
2014-12-02 20:46:46.663647,3.87,3.01
2014-12-02 20:47:16.751262,3.88,3.01
2014-12-02 20:47:46.838818,3.88,3.01
2014-12-02 20:48:16.922608,3.88,3.01
2014-12-02 20:48:47.009988,3.88,3.01
2014-12-02 20:49:17.097674,3.88,3.01
2014-12-02 20:49:47.181183,3.88,3.01
2014-12-02 20:50:17.268704,3.88,3.02
2014-12-02 20:50:47.356114,3.89,3.02
2014-12-02 20:51:17.439754,3.89,3.02
2014-12-02 20:51:47.527367,3.89,3.02
2014-12-02 20:52:17.615032,3.89,3.02
2014-12-02 20:52:47.698649,3.89,3.02
2014-12-02 20:53:17.786182,3.89,3.02
2014-12-02 20:53:47.873889,3.89,3.02
2014-12-02 20:54:17.957397,3.9,3.02
2014-12-02 20:54:48.045040,3.91,3.03
2014-12-02 20:55:18.132531,3.9,3.02
2014-12-02 20:55:48.216188,3.9,3.03
2014-12-02 20:56:18.303834,3.91,3.03
2014-12-02 20:56:48.391152,3.91,3.03
2014-12-02 20:57:18.474891,3.91,3.04
2014-12-02 20:57:48.562264,3.91,3.03
2014-12-02 20:58:18.650089,3.92,3.04
2014-12-02 20:58:48.733642,3.91,3.04
2014-12-02 20:59:18.821016,3.91,3.04
2014-12-02 20:59:48.908789,3.92,3.04
2014-12-02 21:00:18.992170,3.92,3.04
2014-12-02 21:00:49.079873,3.93,3.05
2014-12-02 21:01:19.167413,3.93,3.04
2014-12-02 21:01:49.251102,3.93,3.05
2014-12-02 21:02:19.338485,3.93,3.05
2014-12-02 21:02:49.426130,3.93,3.05
2014-12-02 21:03:19.509821,3.93,3.05
2014-12-02 21:03:49.597425,3.94,3.05
2014-12-02 21:04:19.685031,3.94,3.06
2014-12-02 21:04:49.768407,3.94,3.05
2014-12-02 21:05:19.856200,3.95,3.06
2014-12-02 21:05:49.943515,3.94,3.06
2014-12-02 21:06:20.027291,3.94,3.06
2014-12-02 21:06:50.114897,3.95,3.06
2014-12-02 21:07:20.202551,3.95,3.06
2014-12-02 21:07:50.286038,3.95,3.07
2014-12-02 21:08:20.373390,3.95,3.06
2014-12-02 21:08:50.461105,3.96,3.07
2014-12-02 21:09:20.544943,3.96,3.07
2014-12-02 21:09:50.632360,3.95,3.07
2014-12-02 21:10:20.719830,3.95,3.06
2014-12-02 21:10:50.803555,3.96,3.07
2014-12-02 21:11:20.891069,3.96,3.07
2014-12-02 21:11:50.978615,3.96,3.07
2014-12-02 21:12:21.062325,3.96,3.07
2014-12-02 21:12:51.149642,3.96,3.07
2014-12-02 21:13:21.237445,3.96,3.07
2014-12-02 21:13:51.320830,3.97,3.07
2014-12-02 21:14:21.408803,3.96,3.07
2014-12-02 21:14:51.496063,3.96,3.07
2014-12-02 21:15:21.579613,3.97,3.07
2014-12-02 21:15:51.667305,3.97,3.07
2014-12-02 21:16:21.754907,3.97,3.07
2014-12-02 21:16:51.842236,3.98,3.08
2014-12-02 21:17:21.925957,3.97,3.08
2014-12-02 21:17:52.013579,3.97,3.07
2014-12-02 21:18:22.101277,3.97,3.08
2014-12-02 21:18:52.184632,3.97,3.08
2014-12-02 21:19:22.272469,3.96,3.07
2014-12-02 21:19:52.359785,3.97,3.08
2014-12-02 21:20:22.443507,3.97,3.08
2014-12-02 21:20:52.531048,3.97,3.08
2014-12-02 21:21:22.618802,3.97,3.08
2014-12-02 21:21:52.702302,3.97,3.08
2014-12-02 21:22:22.789555,3.97,3.08
2014-12-02 21:22:52.877438,3.98,3.08
2014-12-02 21:23:22.961034,3.98,3.08
2014-12-02 21:23:53.048603,3.97,3.08
2014-12-02 21:24:23.132177,3.97,3.08
2014-12-02 21:24:53.219820,3.98,3.08
2014-12-02 21:25:23.307108,3.98,3.08
2014-12-02 21:25:53.391010,3.97,3.09
2014-12-02 21:26:23.478610,3.98,3.09
2014-12-02 21:26:53.565955,3.98,3.08
2014-12-02 21:27:23.649674,3.98,3.08
2014-12-02 21:27:53.737255,3.98,3.09
2014-12-02 21:28:23.825046,3.98,3.08
2014-12-02 21:28:53.908489,3.98,3.08
2014-12-02 21:29:23.995829,3.98,3.08
2014-12-02 21:29:54.083400,3.98,3.08
2014-12-02 21:30:24.166860,3.98,3.09
2014-12-02 21:30:54.254701,3.98,3.09
2014-12-02 21:31:24.342299,3.99,3.09
2014-12-02 21:31:54.426134,3.98,3.09
2014-12-02 21:32:24.513224,3.98,3.09
2014-12-02 21:32:54.600629,3.98,3.09
2014-12-02 21:33:24.684649,3.98,3.09
2014-12-02 21:33:54.772305,3.98,3.09
2014-12-02 21:34:24.859878,3.98,3.09
2014-12-02 21:34:54.943333,3.98,3.09
2014-12-02 21:35:25.030920,3.98,3.09
2014-12-02 21:35:55.118311,3.98,3.09
2014-12-02 21:36:25.201982,3.98,3.09
2014-12-02 21:36:55.289640,3.99,3.09
2014-12-02 21:37:25.377006,3.99,3.09
2014-12-02 21:37:55.460885,3.99,3.09
2014-12-02 21:38:25.548187,3.98,3.09
2014-12-02 21:38:55.635849,3.99,3.1
2014-12-02 21:39:25.719546,3.99,3.09
2014-12-02 21:39:55.807228,3.99,3.09
2014-12-02 21:40:25.894384,4.0,3.1
2014-12-02 21:40:55.978229,4.0,3.1
2014-12-02 21:41:26.065771,4.0,3.1
2014-12-02 21:41:56.153488,3.99,3.1
2014-12-02 21:42:26.236830,4.0,3.1
2014-12-02 21:42:56.324499,3.99,3.1
2014-12-02 21:43:26.412124,4.0,3.1
2014-12-02 21:43:56.495762,4.0,3.1
2014-12-02 21:44:26.583257,4.0,3.1
2014-12-02 21:44:56.670911,4.0,3.1
2014-12-02 21:45:26.754521,4.0,3.1
2014-12-02 21:45:56.842339,4.0,3.1
2014-12-02 21:46:26.929354,4.0,3.1
2014-12-02 21:46:57.013321,4.0,3.1
2014-12-02 21:47:27.100810,4.01,3.1
2014-12-02 21:47:57.188395,4.01,3.11
2014-12-02 21:48:27.271974,4.01,3.11
2014-12-02 21:48:57.359469,4.01,3.11
2014-12-02 21:49:27.447329,4.01,3.11
2014-12-02 21:49:57.530585,4.01,3.11
2014-12-02 21:50:27.618322,4.02,3.11
2014-12-02 21:50:57.705964,4.02,3.11
2014-12-02 21:51:27.789243,4.02,3.11
2014-12-02 21:51:57.876998,4.02,3.11
2014-12-02 21:52:27.964694,4.02,3.11
2014-12-02 21:52:58.048355,4.02,3.11
2014-12-02 21:53:28.135836,4.02,3.11
2014-12-02 21:53:58.219437,4.03,3.12
2014-12-02 21:54:28.306787,4.03,3.12
2014-12-02 21:54:58.394611,4.03,3.12
2014-12-02 21:55:28.478139,4.03,3.12
2014-12-02 21:55:58.565689,4.03,3.12
2014-12-02 21:56:28.653108,4.03,3.12
2014-12-02 21:56:58.736991,4.03,3.12
2014-12-02 21:57:28.824462,4.04,3.13
2014-12-02 21:57:58.911876,4.04,3.13
2014-12-02 21:58:28.995467,4.04,3.13
2014-12-02 21:58:59.083210,4.04,3.13
2014-12-02 21:59:29.170715,4.04,3.13
2014-12-02 21:59:59.254210,4.04,3.13
2014-12-02 22:00:29.341950,4.05,3.13
2014-12-02 22:00:59.429386,4.04,3.13
2014-12-02 22:01:29.512950,4.06,3.14
2014-12-02 22:01:59.600592,4.05,3.13
2014-12-02 22:02:29.688224,4.05,3.14
2014-12-02 22:02:59.771517,4.05,3.14
2014-12-02 22:03:29.859178,4.06,3.14
2014-12-02 22:03:59.946888,4.06,3.13
2014-12-02 22:04:30.030419,4.06,3.14
2014-12-02 22:05:00.117948,4.06,3.14
2014-12-02 22:05:30.205521,4.06,3.14
2014-12-02 22:06:00.289058,4.06,3.14
2014-12-02 22:06:30.376695,4.06,3.14
2014-12-02 22:07:00.464281,4.07,3.14
2014-12-02 22:07:30.547783,4.07,3.14
2014-12-02 22:08:00.635341,4.08,3.15
2014-12-02 22:08:30.722820,4.07,3.14
2014-12-02 22:09:00.806438,4.08,3.15
2014-12-02 22:09:30.893967,4.07,3.15
2014-12-02 22:10:00.981590,4.08,3.15
2014-12-02 22:10:31.065239,4.07,3.15
2014-12-02 22:11:01.152659,4.08,3.15
2014-12-02 22:11:31.240293,4.08,3.15
2014-12-02 22:12:01.323783,4.09,3.15
2014-12-02 22:12:31.411427,4.09,3.15
2014-12-02 22:13:01.499053,4.1,3.15
2014-12-02 22:13:31.582521,4.09,3.15
2014-12-02 22:14:01.670152,4.1,3.15
2014-12-02 22:14:31.757356,4.09,3.15
2014-12-02 22:15:01.841402,4.1,3.16
2014-12-02 22:15:31.928922,4.09,3.15
2014-12-02 22:16:02.016412,4.1,3.16
2014-12-02 22:16:32.100044,4.11,3.16
2014-12-02 22:17:02.187667,4.11,3.16
2014-12-02 22:17:32.274907,4.1,3.16
2014-12-02 22:18:02.358768,4.11,3.16
2014-12-02 22:18:32.446357,4.11,3.17
2014-12-02 22:19:02.534038,4.11,3.16
2014-12-02 22:19:32.617532,4.11,3.17
2014-12-02 22:20:02.704839,4.12,3.17
2014-12-02 22:20:32.792545,4.11,3.17
2014-12-02 22:21:02.876264,4.12,3.17
2014-12-02 22:21:32.963925,4.12,3.17
2014-12-02 22:22:03.051500,4.13,3.18
2014-12-02 22:22:33.134827,4.12,3.17
2014-12-02 22:23:03.222278,4.12,3.18
2014-12-02 22:23:33.310019,4.14,3.18
2014-12-02 22:24:03.393552,4.13,3.18
2014-12-02 22:24:33.481104,4.13,3.18
2014-12-02 22:25:03.568741,4.13,3.18
2014-12-02 22:25:33.652214,4.14,3.19
2014-12-02 22:26:03.739853,4.14,3.19
2014-12-02 22:26:33.827624,4.14,3.18
2014-12-02 22:27:03.911082,4.14,3.19
2014-12-02 22:27:33.998598,4.15,3.19
2014-12-02 22:28:04.086140,4.14,3.19
2014-12-02 22:28:34.169637,4.15,3.19
2014-12-02 22:29:04.257265,4.15,3.19
2014-12-02 22:29:34.344857,4.15,3.19
2014-12-02 22:30:04.428640,4.15,3.2
2014-12-02 22:30:34.515765,4.16,3.19
2014-12-02 22:31:04.603427,4.16,3.2
2014-12-02 22:31:34.687064,4.16,3.2
2014-12-02 22:32:04.774694,4.16,3.2
2014-12-02 22:32:34.862037,4.16,3.2
2014-12-02 22:33:04.945778,4.17,3.2
2014-12-02 22:33:35.033406,4.17,3.21
2014-12-02 22:34:05.120863,4.17,3.21
2014-12-02 22:34:35.204611,4.17,3.21
