Time,VBAT,CHG
2014-12-02 22:40:37.742590,4.04,3.12
2014-12-02 22:41:07.826139,4.01,3.11
2014-12-02 22:41:37.913679,4.01,3.1
2014-12-02 22:42:08.001296,4.01,3.1
2014-12-02 22:42:38.084477,4.0,3.1
2014-12-02 22:43:08.172139,4.0,3.09
2014-12-02 22:43:38.259869,4.01,3.1
2014-12-02 22:44:08.343425,4.0,3.1
2014-12-02 22:44:38.431040,4.0,3.09
2014-12-02 22:45:08.518670,4.0,3.09
2014-12-02 22:45:38.601993,4.0,3.1
2014-12-02 22:46:08.689762,4.0,3.09
2014-12-02 22:46:38.777493,3.99,3.09
2014-12-02 22:47:08.860775,3.99,3.09
2014-12-02 22:47:38.948494,4.0,3.09
2014-12-02 22:48:09.036148,3.99,3.09
2014-12-02 22:48:39.119381,3.99,3.09
2014-12-02 22:49:09.207089,3.99,3.09
2014-12-02 22:49:39.294704,3.99,3.09
2014-12-02 22:50:09.378296,4.0,3.1
2014-12-02 22:50:39.465642,3.99,3.09
2014-12-02 22:51:09.553315,3.99,3.09
2014-12-02 22:51:39.637073,3.99,3.09
2014-12-02 22:52:09.724599,3.99,3.09
2014-12-02 22:52:39.812086,4.0,3.09
2014-12-02 22:53:09.895795,3.99,3.09
2014-12-02 22:53:39.983271,3.99,3.09
2014-12-02 22:54:10.070636,3.99,3.08
2014-12-02 22:54:40.154480,3.99,3.08
2014-12-02 22:55:10.242245,3.99,3.08
2014-12-02 22:55:40.329598,3.99,3.08
2014-12-02 22:56:10.413180,3.99,3.09
2014-12-02 22:56:40.500628,3.98,3.08
2014-12-02 22:57:10.588086,3.99,3.08
2014-12-02 22:57:40.671760,3.99,3.08
2014-12-02 22:58:10.759712,3.99,3.08
2014-12-02 22:58:40.846908,3.98,3.08
2014-12-02 22:59:10.930531,3.99,3.08
2014-12-02 22:59:41.018154,3.98,3.08
2014-12-02 23:00:11.105641,3.98,3.07
2014-12-02 23:00:41.193435,3.98,3.07
2014-12-02 23:01:11.276836,3.98,3.07
2014-12-02 23:01:41.364366,3.98,3.07
2014-12-02 23:02:11.451980,3.98,3.07
2014-12-02 23:02:41.535505,3.98,3.07
2014-12-02 23:03:11.623166,3.98,3.07
2014-12-02 23:03:41.710842,3.98,3.07
2014-12-02 23:04:11.794477,3.98,3.07
2014-12-02 23:04:41.881860,3.98,3.07
2014-12-02 23:05:11.969558,3.98,3.07
2014-12-02 23:05:42.056948,3.99,3.07
2014-12-02 23:06:12.140469,3.98,3.07
2014-12-02 23:06:42.228262,3.98,3.07
2014-12-02 23:07:12.315902,3.98,3.07
2014-12-02 23:07:42.399367,3.98,3.07
2014-12-02 23:08:12.486666,3.98,3.07
2014-12-02 23:08:42.574529,3.98,3.07
2014-12-02 23:09:12.661795,3.98,3.07
2014-12-02 23:09:42.745732,3.98,3.07
2014-12-02 23:10:12.832990,3.98,3.07
2014-12-02 23:10:42.920732,3.98,3.06
2014-12-02 23:11:13.004338,3.98,3.06
2014-12-02 23:11:43.091883,3.98,3.07
2014-12-02 23:12:13.179607,3.98,3.06
2014-12-02 23:12:43.263217,3.98,3.07
2014-12-02 23:13:13.350534,3.98,3.06
2014-12-02 23:13:43.438044,3.98,3.07
2014-12-02 23:14:13.525515,3.98,3.06
2014-12-02 23:14:43.609304,3.98,3.06
2014-12-02 23:15:13.696926,3.98,3.06
2014-12-02 23:15:43.784487,3.98,3.06
2014-12-02 23:16:13.868140,3.98,3.06
2014-12-02 23:16:43.955542,3.98,3.06
2014-12-02 23:17:14.043006,3.98,3.06
2014-12-02 23:17:44.130639,3.98,3.06
2014-12-02 23:18:14.214397,3.98,3.06
2014-12-02 23:18:44.301899,3.98,3.06
2014-12-02 23:19:14.389386,3.98,3.06
2014-12-02 23:19:44.473196,3.98,3.06
2014-12-02 23:20:14.560598,3.98,3.06
2014-12-02 23:20:44.647948,3.97,3.06
2014-12-02 23:21:14.735784,3.97,3.06
2014-12-02 23:21:44.819174,3.98,3.06
2014-12-02 23:22:14.906917,3.98,3.06
2014-12-02 23:22:44.994365,3.98,3.06
2014-12-02 23:23:15.077909,3.97,3.06
2014-12-02 23:23:45.165640,3.98,3.06
2014-12-02 23:24:15.253013,3.97,3.06
2014-12-02 23:24:45.340684,3.98,3.06
2014-12-02 23:25:15.424308,3.97,3.06
2014-12-02 23:25:45.512003,3.98,3.06
2014-12-02 23:26:15.599405,3.97,3.06
2014-12-02 23:26:45.683080,3.97,3.06
2014-12-02 23:27:15.770652,3.97,3.05
2014-12-02 23:27:45.858226,3.98,3.06
2014-12-02 23:28:15.945782,3.97,3.06
2014-12-02 23:28:46.029367,3.98,3.06
2014-12-02 23:29:16.116830,3.97,3.06
