Time,VBAT,CHG
2014-11-21 15:15:14.330156,4.04,3.08
2014-11-21 15:15:44.413892,4.02,3.06
2014-11-21 15:16:14.501152,4.01,3.06
2014-11-21 15:16:44.588858,4.01,3.05
2014-11-21 15:17:14.672377,3.99,3.05
2014-11-21 15:17:44.759986,4.0,3.05
2014-11-21 15:18:14.847546,4.0,3.05
2014-11-21 15:18:44.934952,4.0,3.06
2014-11-21 15:19:15.018599,4.0,3.05
2014-11-21 15:19:45.106352,4.0,3.06
2014-11-21 15:20:15.193403,4.0,3.06
2014-11-21 15:20:45.277375,4.0,3.06
2014-11-21 15:21:15.364895,4.0,3.05
2014-11-21 15:21:45.452719,4.0,3.05
2014-11-21 15:22:15.536054,4.0,3.05
2014-11-21 15:22:45.623353,3.99,3.05
2014-11-21 15:23:15.711099,3.99,3.04
2014-11-21 15:23:45.794702,3.98,3.04
2014-11-21 15:24:15.882202,3.98,3.04
2014-11-21 15:24:45.969874,3.98,3.04
2014-11-21 15:25:16.053321,3.98,3.04
2014-11-21 15:25:46.140554,3.97,3.04
2014-11-21 15:26:16.224233,3.97,3.04
2014-11-21 15:26:46.311479,3.96,3.04
2014-11-21 15:27:16.399297,3.96,3.04
2014-11-21 15:27:46.483001,3.95,3.03
2014-11-21 15:28:16.570361,3.95,3.03
2014-11-21 15:28:46.658131,3.94,3.03
2014-11-21 15:29:16.741753,3.93,3.02
2014-11-21 15:29:46.829163,3.92,3.01
2014-11-21 15:30:16.912950,3.92,3.01
2014-11-21 15:30:47.000204,3.91,3.01
2014-11-21 15:31:17.087955,3.9,3.0
2014-11-21 15:31:47.171338,3.89,3.0
2014-11-21 15:32:17.259005,3.88,2.99
2014-11-21 15:32:47.342330,3.88,2.99
2014-11-21 15:33:17.430052,3.87,2.98
2014-11-21 15:33:47.517519,3.88,2.98
2014-11-21 15:34:17.601007,3.86,2.98
2014-11-21 15:34:47.688700,3.86,2.97
2014-11-21 15:35:17.776265,3.85,2.97
2014-11-21 15:35:47.859343,3.84,2.97
2014-11-21 15:36:17.947092,3.84,2.97
2014-11-21 15:36:48.030446,3.84,2.96
2014-11-21 15:37:18.118531,3.84,2.96
2014-11-21 15:37:48.205925,3.84,2.96
2014-11-21 15:38:18.289554,3.83,2.95
2014-11-21 15:38:48.377016,3.83,2.95
2014-11-21 15:39:18.464224,3.83,2.94
2014-11-21 15:39:48.547825,3.83,2.95
2014-11-21 15:40:18.635364,3.82,2.95
2014-11-21 15:40:48.718994,3.82,2.95
2014-11-21 15:41:18.806737,3.82,2.95
2014-11-21 15:41:48.894154,3.82,2.95
2014-11-21 15:42:18.977684,3.82,2.96
2014-11-21 15:42:49.065042,3.82,2.95
2014-11-21 15:43:19.148695,3.82,2.95
2014-11-21 15:43:49.236388,3.82,2.95
2014-11-21 15:44:19.323616,3.82,2.95
2014-11-21 15:44:49.407517,3.81,2.95
2014-11-21 15:45:19.495084,3.82,2.95
2014-11-21 15:45:49.582532,3.82,2.95
2014-11-21 15:46:19.665820,3.81,2.95
2014-11-21 15:46:49.753606,3.82,2.95
2014-11-21 15:47:19.836834,3.81,2.95
2014-11-21 15:47:49.924607,3.82,2.95
2014-11-21 15:48:20.012236,3.81,2.95
2014-11-21 15:48:50.095849,3.82,2.95
2014-11-21 15:49:20.183400,3.81,2.95
2014-11-21 15:49:50.266526,3.81,2.94
2014-11-21 15:50:20.354289,3.81,2.94
2014-11-21 15:50:50.441710,3.81,2.95
2014-11-21 15:51:20.525347,3.81,2.94
2014-11-21 15:51:50.613084,3.81,2.94
2014-11-21 15:52:20.700541,3.81,2.94
2014-11-21 15:52:50.784165,3.81,2.95
2014-11-21 15:53:20.871801,3.81,2.94
2014-11-21 15:53:50.955335,3.81,2.94
2014-11-21 15:54:21.042928,3.81,2.94
2014-11-21 15:54:51.130192,3.81,2.93
2014-11-21 15:55:21.213958,3.81,2.93
2014-11-21 15:55:51.301582,3.81,2.93
2014-11-21 15:56:21.388911,3.81,2.93
2014-11-21 15:56:51.472749,3.81,2.94
2014-11-21 15:57:21.559962,3.81,2.94
2014-11-21 15:57:51.643188,3.81,2.94
2014-11-21 15:58:21.730929,3.81,2.94
2014-11-21 15:58:51.818270,3.81,2.94
