Time,VBAT,CHG
29:25.9,4.05,3.2
29:56.0,4.03,3.19
30:26.1,4.03,3.19
30:56.2,4.03,3.19
31:26.2,4.03,3.19
31:56.3,4.03,3.19
32:26.4,4.02,3.19
32:56.5,4.03,3.18
33:26.6,4.03,3.19
33:56.7,4.03,3.19
34:26.8,4.03,3.19
34:56.8,4.03,3.18
35:26.9,4.03,3.19
35:57.0,4.02,3.19
36:27.1,4.02,3.19
36:57.2,4.02,3.19
37:27.3,4.02,3.19
37:57.3,4.02,3.18
38:27.4,4.02,3.18
38:57.5,4.02,3.18
39:27.6,4.02,3.19
39:57.7,4.02,3.19
40:27.8,4.02,3.18
40:57.9,4.02,3.19
41:27.9,4.02,3.19
41:58.0,4.02,3.19
42:28.1,4.03,3.19
42:58.2,4.02,3.19
43:28.3,4.02,3.19
43:58.4,4.02,3.19
44:28.5,4.02,3.18
44:58.5,4.02,3.18
45:28.6,4.02,3.19
45:58.7,4.02,3.18
46:28.8,4.02,3.18
46:58.9,4.02,3.18
47:29.0,4.02,3.18
47:59.1,4.02,3.18
48:29.1,4.02,3.19
48:59.2,4.02,3.18
49:29.3,4.02,3.18
49:59.4,4.02,3.18
50:29.5,4.02,3.19
50:59.6,4.02,3.18
51:29.7,4.01,3.18
51:59.7,4.02,3.19
52:29.8,4.01,3.18
52:59.9,4.02,3.18
53:30.0,4.02,3.18
54:00.1,4.01,3.18
54:30.2,4.02,3.18
55:00.2,4.02,3.18
55:30.3,4.01,3.19
56:00.4,4.01,3.19
56:30.5,4.01,3.18
57:00.6,4.02,3.18
57:30.7,4.01,3.18
58:00.8,4.01,3.18
58:30.8,4.01,3.18
59:00.9,4.01,3.18
59:31.0,4.01,3.18
00:01.1,4.01,3.18
00:31.2,4.01,3.18
01:01.3,4.01,3.18
01:31.4,4.01,3.18
02:01.4,4.01,3.18
02:31.5,4.01,3.18
03:01.6,4.01,3.18
03:31.7,4.01,3.18
04:01.8,4.01,3.18
04:31.9,4.01,3.18
05:02.0,4.01,3.18
05:32.0,4.01,3.18
06:02.1,4.01,3.18
06:32.2,4.02,3.19
07:02.3,4,3.18
07:32.4,4.01,3.18
08:02.5,4.01,3.18
08:32.6,4.01,3.18
09:02.6,4.01,3.18
09:32.7,4.01,3.18
10:02.8,4.01,3.18
10:32.9,4.01,3.18
11:03.0,4.01,3.18
11:33.1,4.01,3.18
12:03.2,4.01,3.18
12:33.2,4,3.18
13:03.3,4,3.18
13:33.4,4.01,3.18
14:03.5,4.01,3.18
14:33.6,4.01,3.19
15:03.7,4.01,3.18
15:33.7,4.01,3.18
16:03.8,4.01,3.18
16:33.9,4.01,3.19
17:04.0,4,3.18
17:34.1,4,3.18
18:04.2,4,3.18
18:34.3,4,3.18
19:04.3,4,3.18
19:34.4,4,3.18
20:04.5,4,3.18
20:34.6,4,3.18
21:04.7,4,3.18
21:34.8,4,3.18
22:04.9,4,3.18
22:34.9,4.01,3.18
23:05.0,4,3.18
23:35.1,4,3.18
24:05.2,4,3.18
24:35.3,4,3.18
25:05.4,4.01,3.18
25:35.5,4,3.18
26:05.5,4,3.18
26:35.6,4,3.18
27:05.7,4,3.18
27:35.8,4,3.18
28:05.9,4,3.18
28:36.0,3.99,3.18
29:06.1,4,3.18
29:36.1,4,3.18
30:06.2,3.99,3.18
30:36.3,3.99,3.18
31:06.4,4,3.18
31:36.5,3.99,3.18
32:06.6,3.99,3.18
32:36.7,3.99,3.17
33:06.7,3.99,3.18
33:36.8,3.99,3.18
34:06.9,3.99,3.18
34:37.0,3.99,3.18
35:07.1,3.99,3.18
35:37.2,4,3.19
36:07.3,4,3.19
36:37.3,4,3.19
37:07.4,4,3.19
37:37.5,3.99,3.19
38:07.6,3.99,3.19
38:37.7,3.99,3.19
39:07.8,3.99,3.19
39:37.8,3.99,3.19
40:07.9,3.99,3.2
40:38.0,3.99,3.2
