Time,VBAT,CHG
2014-11-13 02:34:03.249153,3.65,2.9
2014-11-13 02:34:34.835911,3.68,2.93
2014-11-13 02:35:04.923380,3.7,2.94
2014-11-13 02:35:35.006902,3.72,2.96
2014-11-13 02:36:05.094484,3.73,2.97
2014-11-13 02:36:35.177930,3.75,2.97
2014-11-13 02:37:05.265540,3.76,2.98
2014-11-13 02:37:35.349124,3.77,2.99
2014-11-13 02:38:05.432365,3.79,3.0
2014-11-13 02:38:35.519950,3.8,3.01
2014-11-13 02:39:05.603742,3.81,3.02
2014-11-13 02:39:35.690883,3.81,3.02
2014-11-13 02:40:05.774519,3.82,3.02
2014-11-13 02:40:35.862063,3.82,3.03
2014-11-13 02:41:05.945821,3.83,3.03
2014-11-13 02:41:36.033336,3.82,3.03
2014-11-13 02:42:06.116721,3.83,3.03
2014-11-13 02:42:36.200287,3.83,3.04
2014-11-13 02:43:06.287924,3.84,3.04
2014-11-13 02:43:36.371297,3.83,3.04
2014-11-13 02:44:06.458919,3.83,3.04
2014-11-13 02:44:36.542359,3.83,3.04
2014-11-13 02:45:06.629802,3.83,3.04
2014-11-13 02:45:36.713326,3.84,3.04
2014-11-13 02:46:06.800931,3.84,3.04
2014-11-13 02:46:36.884504,3.84,3.04
2014-11-13 02:47:06.972088,3.84,3.04
2014-11-13 02:47:37.055477,3.84,3.04
2014-11-13 02:48:07.139255,3.85,3.05
2014-11-13 02:48:37.226785,3.85,3.05
2014-11-13 02:49:07.310047,3.84,3.05
2014-11-13 02:49:37.397801,3.85,3.05
2014-11-13 02:50:07.481060,3.85,3.05
2014-11-13 02:50:37.569023,3.85,3.05
2014-11-13 02:51:07.652446,3.85,3.05
2014-11-13 02:51:37.739766,3.86,3.05
2014-11-13 02:52:07.823288,3.86,3.06
2014-11-13 02:52:37.906668,3.87,3.06
2014-11-13 02:53:07.994477,3.86,3.06
2014-11-13 02:53:38.077955,3.87,3.06
2014-11-13 02:54:08.165503,3.87,3.06
2014-11-13 02:54:38.248840,3.87,3.06
2014-11-13 02:55:08.336596,3.88,3.07
2014-11-13 02:55:38.420223,3.88,3.07
2014-11-13 02:56:08.507665,3.88,3.07
2014-11-13 02:56:38.591091,3.88,3.07
2014-11-13 02:57:08.674447,3.88,3.08
2014-11-13 02:57:38.762105,3.89,3.08
2014-11-13 02:58:08.845704,3.89,3.07
2014-11-13 02:58:38.933303,3.89,3.08
2014-11-13 02:59:09.016816,3.89,3.08
2014-11-13 02:59:39.103959,3.89,3.08
2014-11-13 03:00:09.187781,3.9,3.08
2014-11-13 03:00:39.275322,3.9,3.08
2014-11-13 03:01:09.358932,3.9,3.09
2014-11-13 03:01:39.442341,3.9,3.09
2014-11-13 03:02:09.529623,3.9,3.09
2014-11-13 03:02:39.613617,3.91,3.09
2014-11-13 03:03:09.701002,3.92,3.1
2014-11-13 03:03:39.784302,3.91,3.09
2014-11-13 03:04:09.872027,3.91,3.1
2014-11-13 03:04:39.955501,3.92,3.1
2014-11-13 03:05:10.043180,3.92,3.1
2014-11-13 03:05:40.126411,3.93,3.11
2014-11-13 03:06:10.210212,3.92,3.1
2014-11-13 03:06:40.297616,3.92,3.1
2014-11-13 03:07:10.381324,3.93,3.1
2014-11-13 03:07:40.468343,3.92,3.1
2014-11-13 03:08:10.552229,3.93,3.1
2014-11-13 03:08:40.639779,3.93,3.1
2014-11-13 03:09:10.723237,3.93,3.1
2014-11-13 03:09:40.810934,3.93,3.1
2014-11-13 03:10:10.894371,3.93,3.1
2014-11-13 03:10:40.982045,3.94,3.1
2014-11-13 03:11:11.065296,3.94,3.1
2014-11-13 03:11:41.152756,3.94,3.11
2014-11-13 03:12:11.236632,3.94,3.11
2014-11-13 03:12:41.324083,3.95,3.11
2014-11-13 03:13:11.407610,3.95,3.11
2014-11-13 03:13:41.495087,3.95,3.11
2014-11-13 03:14:11.578412,3.95,3.11
2014-11-13 03:14:41.662115,3.95,3.11
2014-11-13 03:15:11.749847,3.95,3.11
2014-11-13 03:15:41.832927,3.96,3.11
2014-11-13 03:16:11.920783,3.96,3.11
2014-11-13 03:16:42.004342,3.96,3.12
2014-11-13 03:17:12.091704,3.96,3.12
2014-11-13 03:17:42.175426,3.96,3.11
2014-11-13 03:18:12.263030,3.96,3.12
2014-11-13 03:18:42.346362,3.97,3.12
2014-11-13 03:19:12.433896,3.97,3.12
2014-11-13 03:19:42.517220,3.97,3.13
2014-11-13 03:20:12.605206,3.97,3.12
2014-11-13 03:20:42.688956,3.97,3.12
2014-11-13 03:21:12.776254,3.97,3.12
2014-11-13 03:21:42.859703,3.98,3.13
2014-11-13 03:22:12.947646,3.98,3.12
2014-11-13 03:22:43.030762,3.98,3.12
2014-11-13 03:23:13.118307,3.98,3.13
2014-11-13 03:23:43.201880,3.98,3.13
2014-11-13 03:24:13.289457,3.98,3.13
2014-11-13 03:24:43.372858,3.98,3.13
2014-11-13 03:25:13.460717,3.98,3.14
2014-11-13 03:25:43.543863,3.98,3.14
2014-11-13 03:26:13.631635,3.98,3.14
2014-11-13 03:26:43.715222,3.98,3.15
2014-11-13 03:27:13.802679,3.99,3.14
2014-11-13 03:27:43.886470,3.99,3.15
2014-11-13 03:28:13.973797,3.99,3.15
2014-11-13 03:28:44.057502,3.99,3.15
2014-11-13 03:29:14.144992,3.99,3.15
2014-11-13 03:29:44.228453,3.99,3.15
2014-11-13 03:30:14.316022,3.99,3.16
2014-11-13 03:30:44.399537,3.99,3.16
2014-11-13 03:31:14.487076,4.0,3.16
2014-11-13 03:31:44.570532,3.99,3.16
2014-11-13 03:32:14.658388,4.0,3.16
2014-11-13 03:32:44.741691,4.0,3.17
2014-11-13 03:33:14.829154,4.0,3.16
2014-11-13 03:33:44.912898,4.0,3.16
2014-11-13 03:34:15.000167,4.0,3.17
2014-11-13 03:34:45.084025,4.01,3.17
2014-11-13 03:35:15.171459,4.0,3.17
2014-11-13 03:35:45.254864,4.01,3.17
2014-11-13 03:36:15.338343,4.01,3.17
2014-11-13 03:36:45.426212,4.01,3.17
2014-11-13 03:37:15.509575,4.01,3.17
2014-11-13 03:37:45.597082,4.01,3.17
2014-11-13 03:38:15.680423,4.01,3.17
2014-11-13 03:38:45.768085,4.01,3.17
2014-11-13 03:39:15.851741,4.02,3.18
2014-11-13 03:39:45.939446,4.01,3.18
2014-11-13 03:40:16.023023,4.02,3.18
2014-11-13 03:40:46.110198,4.02,3.18
2014-11-13 03:41:16.193584,4.02,3.18
2014-11-13 03:41:46.281346,4.02,3.18
2014-11-13 03:42:16.365013,4.02,3.18
2014-11-13 03:42:46.452641,4.03,3.18
2014-11-13 03:43:16.535949,4.03,3.18
2014-11-13 03:43:46.623534,4.03,3.18
2014-11-13 03:44:16.706970,4.03,3.18
2014-11-13 03:44:46.794728,4.03,3.19
2014-11-13 03:45:16.878209,4.03,3.18
2014-11-13 03:45:46.965934,4.03,3.19
2014-11-13 03:46:17.049301,4.04,3.19
2014-11-13 03:46:47.132783,4.03,3.19
2014-11-13 03:47:17.220472,4.04,3.19
2014-11-13 03:47:47.303974,4.04,3.19
2014-11-13 03:48:17.391418,4.04,3.19
2014-11-13 03:48:47.474931,4.05,3.2
2014-11-13 03:49:17.562581,4.04,3.19
2014-11-13 03:49:47.646080,4.05,3.2
2014-11-13 03:50:17.733704,4.05,3.19
2014-11-13 03:50:47.817256,4.05,3.2
2014-11-13 03:51:17.904737,4.05,3.2
2014-11-13 03:51:47.988139,4.05,3.2
2014-11-13 03:52:18.075793,4.05,3.2
2014-11-13 03:52:48.159124,4.05,3.2
2014-11-13 03:53:18.246789,4.05,3.2
2014-11-13 03:53:48.330552,4.05,3.2
2014-11-13 03:54:18.417899,4.06,3.2
2014-11-13 03:54:48.501443,4.06,3.2
2014-11-13 03:55:18.589096,4.07,3.21
2014-11-13 03:55:48.672311,4.06,3.21
2014-11-13 03:56:18.756038,4.06,3.21
2014-11-13 03:56:48.843752,4.06,3.21
2014-11-13 03:57:18.927251,4.07,3.21
2014-11-13 03:57:49.014634,4.07,3.21
2014-11-13 03:58:19.098039,4.08,3.22
2014-11-13 03:58:49.185960,4.07,3.21
2014-11-13 03:59:19.269252,4.07,3.22
2014-11-13 03:59:49.357018,4.08,3.22
2014-11-13 04:00:19.440505,4.08,3.22
2014-11-13 04:00:49.527845,4.08,3.22
2014-11-13 04:01:19.611492,4.08,3.22
2014-11-13 04:01:49.699185,4.09,3.22
2014-11-13 04:02:19.782488,4.09,3.23
2014-11-13 04:02:49.870242,4.09,3.23
2014-11-13 04:03:19.953789,4.1,3.23
2014-11-13 04:03:50.037096,4.09,3.23
2014-11-13 04:04:20.124717,4.09,3.23
2014-11-13 04:04:50.208171,4.1,3.23
2014-11-13 04:05:20.295895,4.11,3.24
2014-11-13 04:05:50.379360,4.1,3.24
2014-11-13 04:06:20.466924,4.1,3.24
2014-11-13 04:06:50.550444,4.11,3.24
2014-11-13 04:07:20.637911,4.11,3.24
2014-11-13 04:07:50.721581,4.11,3.24
2014-11-13 04:08:20.809053,4.12,3.24
