Time,VBAT,CHG
08:32.3,4.05,3.11
09:02.4,4.04,3.1
09:32.4,4.04,3.1
10:02.5,4.04,3.1
10:32.6,4.04,3.1
11:02.7,4.03,3.1
11:32.8,4.03,3.1
12:02.9,4.04,3.1
12:33.0,4.03,3.1
13:03.0,4.03,3.1
13:33.1,4.04,3.11
14:03.2,4.03,3.1
14:33.3,4.03,3.1
15:03.4,4.04,3.1
15:33.5,4.03,3.1
16:03.6,4.03,3.1
16:33.6,4.03,3.1
17:03.7,4.03,3.1
17:33.8,4.03,3.09
18:03.9,4.03,3.09
18:34.0,4.03,3.09
19:04.1,4.03,3.09
19:34.2,4.03,3.09
20:04.2,4.03,3.09
20:34.3,4.03,3.1
21:04.4,4.03,3.1
21:34.5,4.03,3.1
22:04.6,4.03,3.1
22:34.7,4.03,3.1
23:04.8,4.04,3.1
23:34.8,4.03,3.1
24:04.9,4.03,3.1
24:35.0,4.04,3.1
25:05.1,4.03,3.1
25:35.2,4.03,3.1
26:05.3,4.03,3.1
26:35.4,4.03,3.1
27:05.4,4.03,3.09
27:35.5,4.03,3.09
28:05.6,4.03,3.1
28:35.7,4.03,3.09
29:05.8,4.02,3.09
29:35.9,4.03,3.09
30:06.0,4.03,3.1
30:36.0,4.03,3.09
31:06.1,4.03,3.09
31:36.2,4.02,3.09
32:06.3,4.03,3.09
32:36.4,4.03,3.09
33:06.5,4.02,3.08
33:36.6,4.03,3.08
34:06.6,4.03,3.09
34:36.7,4.02,3.09
35:06.8,4.03,3.1
35:36.9,4.03,3.09
36:07.0,4.02,3.09
36:37.1,4.02,3.09
37:07.2,4.03,3.1
37:37.2,4.02,3.09
38:07.3,4.02,3.09
38:37.4,4.02,3.09
39:07.5,4.02,3.09
39:37.6,4.03,3.09
40:07.7,4.03,3.09
40:37.8,4.02,3.09
41:07.8,4.02,3.09
41:37.9,4.02,3.09
42:08.0,4.03,3.1
42:38.1,4.02,3.09
43:08.2,4.02,3.09
43:38.3,4.02,3.09
44:08.4,4.03,3.1
44:38.4,4.02,3.09
45:08.5,4.02,3.09
45:38.6,4.02,3.09
46:08.7,4.02,3.09
46:38.8,4.02,3.09
47:08.9,4.03,3.09
47:39.0,4.02,3.08
48:09.0,4.03,3.08
48:39.1,4.03,3.08
49:09.2,4.02,3.09
49:39.3,4.03,3.09
50:09.4,4.02,3.09
50:39.5,4.02,3.09
51:09.6,4.02,3.09
51:39.6,4.02,3.09
52:09.7,4.02,3.09
52:39.8,4.02,3.09
53:09.9,4.02,3.09
53:40.0,4.02,3.09
54:10.1,4.02,3.09
54:40.2,4.03,3.09
55:10.2,4.02,3.09
55:40.3,4.02,3.09
56:10.4,4.02,3.09
56:40.5,4.02,3.09
57:10.6,4.02,3.09
57:40.7,4.02,3.09
58:10.8,4.02,3.09
58:40.9,4.02,3.08
59:10.9,4.02,3.08
59:41.0,4.02,3.08
00:11.1,4.03,3.09
00:41.2,4.02,3.09
01:11.3,4.02,3.08
01:41.4,4.01,3.08
02:11.5,4.02,3.08
02:41.5,4.03,3.08
03:11.6,4.02,3.08
03:41.7,4.02,3.08
04:11.8,4.02,3.08
04:41.9,4.03,3.08
05:12.0,4.02,3.08
05:42.1,4.02,3.09
06:12.1,4.02,3.09
06:42.2,4.02,3.09
07:12.3,4.02,3.09
07:42.4,4.02,3.08
08:12.5,4.01,3.09
08:42.6,4.02,3.08
09:12.7,4.02,3.08
09:42.7,4.02,3.08
10:12.8,4.02,3.08
10:42.9,4.02,3.08
11:13.0,4.01,3.08
11:43.1,4.01,3.08
12:13.2,4.02,3.08
12:43.3,4.01,3.08
13:13.3,4.01,3.08
13:43.4,4.01,3.08
14:13.5,4.01,3.08
14:43.6,4.01,3.08
15:13.7,4.01,3.08
15:43.8,4.01,3.07
16:13.9,4.01,3.07
16:43.9,4.01,3.07
17:14.0,4.01,3.08
17:44.1,4.01,3.08
18:14.2,4.01,3.08
18:44.3,4.02,3.09
19:14.4,4.02,3.09
19:44.5,4.01,3.08
20:14.5,4.01,3.08
20:44.6,4.01,3.08
21:14.7,4.01,3.08
21:44.8,4.01,3.08
22:14.9,4.01,3.08
22:45.0,4.01,3.08
23:15.1,4.01,3.08
23:45.1,4.01,3.08
24:15.2,4.01,3.08
24:45.3,4.01,3.08
25:15.4,4.02,3.08
25:45.5,4.02,3.08
26:15.6,4.01,3.08
26:45.7,4.01,3.08
27:15.7,4.01,3.07
27:45.8,4.02,3.08
28:15.9,4.01,3.07
28:46.0,4.02,3.08
29:16.1,4.01,3.07
29:46.2,4.01,3.08
30:16.3,4.01,3.08
30:46.3,4.01,3.08
31:16.4,4.01,3.08
31:46.5,4.01,3.08
32:16.6,4.02,3.09
32:46.7,4.01,3.08
33:16.8,4.01,3.08
33:46.9,4.01,3.08
34:17.0,4.01,3.08
34:47.0,4.01,3.08
35:17.1,4.01,3.08
35:47.2,4.01,3.08
36:17.3,4.01,3.08
36:47.4,4.01,3.08
37:17.5,4.01,3.08
37:47.6,4,3.08
38:17.6,4,3.08
38:47.7,4,3.08
39:17.8,4,3.08
39:47.9,4,3.07
40:18.0,4,3.07
40:48.1,4,3.07
41:18.2,4,3.07
41:48.2,4,3.07
42:18.3,4,3.07
42:48.4,4.01,3.07
43:18.5,4.01,3.07
43:48.6,4,3.07
44:18.7,4,3.06
44:48.8,4.01,3.07
45:18.8,4,3.07
45:48.9,4.01,3.08
46:19.0,4,3.07
46:49.1,4,3.07
47:19.2,4,3.08
47:49.3,4,3.08
48:19.4,4.01,3.08
48:49.4,4,3.07
49:19.5,4,3.07
49:49.6,4,3.07
50:19.7,3.99,3.07
50:49.8,4.01,3.08
51:19.9,4,3.07
51:50.0,3.99,3.07
52:20.0,4,3.07
52:50.1,4,3.07
53:20.2,4,3.07
53:50.3,4,3.07
54:20.4,4,3.07
54:50.5,3.99,3.07
55:20.6,4,3.07
55:50.6,4,3.06
56:20.7,4,3.07
56:50.8,3.99,3.06
57:20.9,3.99,3.06
57:51.0,4,3.07
58:21.1,3.99,3.06
58:51.2,3.99,3.07
59:21.2,4,3.07
59:51.3,4,3.08
00:21.4,4,3.07
00:51.5,3.99,3.07
01:21.6,3.99,3.07
01:51.7,3.99,3.07
02:21.8,4,3.07
02:51.8,3.99,3.07
