Time,VBAT,CHG
2014-11-22 07:48:07.022652,4.08,3.07
2014-11-22 07:48:37.109890,4.05,3.06
2014-11-22 07:49:07.201541,4.05,3.06
2014-11-22 07:49:37.292858,4.05,3.06
2014-11-22 07:50:07.384503,4.04,3.05
2014-11-22 07:50:37.476009,4.04,3.05
2014-11-22 07:51:07.563506,4.04,3.05
2014-11-22 07:51:37.654949,4.04,3.05
2014-11-22 07:52:07.746506,4.04,3.05
2014-11-22 07:52:37.838068,4.04,3.06
2014-11-22 07:53:07.925086,4.03,3.05
2014-11-22 07:53:38.017072,4.04,3.05
2014-11-22 07:54:08.108697,4.03,3.05
2014-11-22 07:54:38.200160,4.03,3.05
2014-11-22 07:55:08.287504,4.03,3.05
2014-11-22 07:55:38.379167,4.04,3.05
2014-11-22 07:56:08.470604,4.04,3.05
2014-11-22 07:56:38.562079,4.03,3.05
2014-11-22 07:57:08.653479,4.03,3.05
2014-11-22 07:57:38.740981,4.03,3.05
2014-11-22 07:58:08.832576,4.03,3.05
2014-11-22 07:58:38.923900,4.03,3.05
2014-11-22 07:59:09.015328,4.03,3.05
2014-11-22 07:59:39.102799,4.03,3.04
2014-11-22 08:00:09.194276,4.03,3.05
2014-11-22 08:00:39.285796,4.03,3.05
2014-11-22 08:01:09.377196,4.02,3.04
2014-11-22 08:01:39.469031,4.03,3.05
2014-11-22 08:02:09.556426,4.03,3.04
2014-11-22 08:02:39.647996,4.02,3.04
2014-11-22 08:03:09.739517,4.02,3.04
2014-11-22 08:03:39.830739,4.02,3.04
2014-11-22 08:04:09.918408,4.02,3.04
2014-11-22 08:04:40.009844,4.02,3.04
2014-11-22 08:05:10.101443,4.02,3.04
2014-11-22 08:05:40.192888,4.02,3.04
2014-11-22 08:06:10.284467,4.02,3.04
2014-11-22 08:06:40.371911,4.02,3.04
2014-11-22 08:07:10.463101,4.02,3.04
2014-11-22 08:07:40.555129,4.03,3.05
2014-11-22 08:08:10.646433,4.03,3.05
2014-11-22 08:08:40.733739,4.02,3.04
2014-11-22 08:09:10.825388,4.02,3.04
2014-11-22 08:09:40.916881,4.02,3.04
2014-11-22 08:10:11.008326,4.02,3.04
2014-11-22 08:10:41.099923,4.02,3.04
2014-11-22 08:11:11.187375,4.02,3.04
2014-11-22 08:11:41.278845,4.01,3.04
2014-11-22 08:12:11.370164,4.02,3.04
2014-11-22 08:12:41.461994,4.02,3.04
2014-11-22 08:13:11.549646,4.02,3.04
2014-11-22 08:13:41.640866,4.01,3.04
2014-11-22 08:14:11.732327,4.02,3.04
2014-11-22 08:14:41.824080,4.01,3.04
2014-11-22 08:15:11.915367,4.02,3.04
2014-11-22 08:15:42.002588,4.02,3.04
2014-11-22 08:16:12.094342,4.01,3.04
2014-11-22 08:16:42.185966,4.02,3.04
2014-11-22 08:17:12.277296,4.02,3.04
2014-11-22 08:17:42.364837,4.01,3.03
2014-11-22 08:18:12.456259,4.01,3.04
2014-11-22 08:18:42.547720,4.01,3.03
2014-11-22 08:19:12.639439,4.01,3.04
2014-11-22 08:19:42.730714,4.01,3.04
2014-11-22 08:20:12.818337,4.01,3.04
2014-11-22 08:20:42.909718,4.02,3.04
2014-11-22 08:21:13.001271,4.01,3.04
2014-11-22 08:21:43.092632,4.02,3.03
2014-11-22 08:22:13.180430,4.01,3.04
2014-11-22 08:22:43.271691,4.01,3.03
2014-11-22 08:23:13.363128,4.01,3.03
2014-11-22 08:23:43.454767,4.01,3.03
2014-11-22 08:24:13.546197,4.01,3.04
2014-11-22 08:24:43.633668,4.01,3.03
2014-11-22 08:25:13.725220,4.01,3.03
2014-11-22 08:25:43.816796,4.01,3.04
2014-11-22 08:26:13.908173,4.01,3.04
2014-11-22 08:26:43.995684,4.01,3.03
2014-11-22 08:27:14.087311,4.01,3.03
2014-11-22 08:27:44.178731,4.0,3.03
2014-11-22 08:28:14.270069,4.0,3.03
2014-11-22 08:28:44.361746,4.0,3.03
2014-11-22 08:29:14.449312,4.01,3.03
2014-11-22 08:29:44.540560,4.0,3.03
2014-11-22 08:30:14.632149,4.01,3.03
2014-11-22 08:30:44.723747,4.01,3.03
2014-11-22 08:31:14.811075,4.0,3.03
2014-11-22 08:31:44.902851,4.01,3.03
2014-11-22 08:32:14.994279,4.0,3.03
2014-11-22 08:32:45.085514,4.01,3.03
2014-11-22 08:33:15.177310,4.0,3.03
2014-11-22 08:33:45.264655,4.01,3.03
2014-11-22 08:34:15.356245,4.0,3.03
2014-11-22 08:34:45.447604,4.0,3.03
2014-11-22 08:35:15.539087,4.0,3.03
2014-11-22 08:35:45.626653,4.0,3.03
2014-11-22 08:36:15.718083,4.0,3.03
2014-11-22 08:36:45.809651,4.0,3.03
2014-11-22 08:37:15.901296,4.0,3.03
2014-11-22 08:37:45.992579,4.0,3.03
2014-11-22 08:38:16.080178,4.0,3.03
2014-11-22 08:38:46.171738,4.01,3.03
2014-11-22 08:39:16.263062,4.0,3.03
2014-11-22 08:39:46.354467,4.0,3.03
2014-11-22 08:40:16.442136,4.0,3.03
2014-11-22 08:40:46.533609,4.0,3.03
2014-11-22 08:41:16.624936,4.0,3.02
2014-11-22 08:41:46.716465,4.0,3.03
2014-11-22 08:42:16.808000,4.0,3.03
2014-11-22 08:42:46.895652,4.0,3.03
2014-11-22 08:43:16.986982,4.0,3.03
2014-11-22 08:43:47.078736,4.0,3.03
2014-11-22 08:44:17.169986,4.0,3.03
2014-11-22 08:44:47.257512,4.0,3.03
2014-11-22 08:45:17.349051,4.0,3.03
2014-11-22 08:45:47.440420,3.99,3.03
2014-11-22 08:46:17.532183,4.0,3.03
2014-11-22 08:46:47.623512,4.0,3.02
2014-11-22 08:47:17.711100,3.99,3.02
2014-11-22 08:47:47.802291,3.99,3.03
2014-11-22 08:48:17.893948,4.0,3.02
2014-11-22 08:48:47.985440,4.0,3.03
2014-11-22 08:49:18.072800,3.99,3.03
2014-11-22 08:49:48.164430,3.99,3.02
2014-11-22 08:50:18.256182,3.99,3.02
2014-11-22 08:50:48.347671,3.99,3.02
2014-11-22 08:51:18.438855,4.0,3.02
2014-11-22 08:51:48.526299,3.99,3.02
2014-11-22 08:52:18.617638,4.0,3.03
2014-11-22 08:52:48.709573,3.99,3.02
2014-11-22 08:53:18.800945,3.99,3.03
2014-11-22 08:53:48.888564,3.99,3.02
2014-11-22 08:54:18.979673,3.99,3.02
2014-11-22 08:54:49.071587,3.99,3.02
2014-11-22 08:55:19.162693,3.99,3.02
2014-11-22 08:55:49.254321,3.99,3.02
2014-11-22 08:56:19.341868,3.99,3.02
2014-11-22 08:56:49.433464,3.99,3.02
2014-11-22 08:57:19.524835,3.99,3.02
2014-11-22 08:57:49.616189,3.99,3.02
2014-11-22 08:58:19.703840,3.99,3.02
2014-11-22 08:58:49.795262,3.99,3.02
2014-11-22 08:59:19.886699,3.99,3.02
2014-11-22 08:59:49.978178,3.99,3.02
2014-11-22 09:00:20.070012,3.98,3.02
2014-11-22 09:00:50.157309,3.99,3.02
2014-11-22 09:01:20.248875,3.98,3.02
2014-11-22 09:01:50.340439,3.98,3.02
2014-11-22 09:02:20.431967,3.98,3.02
2014-11-22 09:02:50.519426,3.99,3.02
2014-11-22 09:03:20.610850,3.99,3.02
2014-11-22 09:03:50.702271,3.99,3.02
2014-11-22 09:04:20.793705,3.99,3.02
2014-11-22 09:04:50.885159,3.99,3.02
2014-11-22 09:05:20.972856,3.99,3.02
2014-11-22 09:05:51.064044,3.99,3.02
2014-11-22 09:06:21.155746,3.98,3.02
2014-11-22 09:06:51.247313,3.98,3.02
2014-11-22 09:07:21.334583,3.99,3.02
2014-11-22 09:07:51.426068,3.98,3.02
2014-11-22 09:08:21.517674,3.98,3.02
2014-11-22 09:08:51.609299,3.98,3.02
2014-11-22 09:09:21.700487,3.98,3.01
2014-11-22 09:09:51.788094,3.98,3.02
2014-11-22 09:10:21.879764,3.98,3.02
2014-11-22 09:10:51.971288,3.98,3.02
2014-11-22 09:11:22.062596,3.98,3.01
2014-11-22 09:11:52.150115,3.99,3.02
2014-11-22 09:12:22.241656,3.99,3.01
2014-11-22 09:12:52.333124,3.98,3.02
2014-11-22 09:13:22.424588,3.98,3.02
2014-11-22 09:13:52.512179,3.98,3.02
2014-11-22 09:14:22.603764,3.98,3.02
2014-11-22 09:14:52.694981,3.98,3.02
2014-11-22 09:15:22.786490,3.98,3.01
2014-11-22 09:15:52.878065,3.98,3.01
2014-11-22 09:16:22.965672,3.98,3.01
2014-11-22 09:16:53.057104,3.98,3.01
2014-11-22 09:17:23.148401,3.98,3.01
2014-11-22 09:17:53.239857,3.98,3.01
2014-11-22 09:18:23.327531,3.98,3.01
2014-11-22 09:18:53.419121,3.98,3.01
2014-11-22 09:19:23.510244,3.97,3.01
2014-11-22 09:19:53.601990,3.98,3.01
2014-11-22 09:20:23.693537,3.98,3.01
2014-11-22 09:20:53.781017,3.98,3.01
2014-11-22 09:21:23.872429,3.97,3.01
2014-11-22 09:21:53.964013,3.98,3.01
2014-11-22 09:22:24.055418,3.98,3.01
2014-11-22 09:22:54.143012,3.97,3.01
2014-11-22 09:23:24.234375,3.97,3.01
2014-11-22 09:23:54.326039,3.98,3.01
2014-11-22 09:24:24.417499,3.98,3.01
2014-11-22 09:24:54.509019,3.98,3.01
2014-11-22 09:25:24.596324,3.97,3.01
2014-11-22 09:25:54.687961,3.98,3.01
2014-11-22 09:26:24.779446,3.98,3.01
2014-11-22 09:26:54.871004,3.97,3.01
2014-11-22 09:27:24.958520,3.97,3.01
2014-11-22 09:27:55.049858,3.97,3.01
2014-11-22 09:28:25.141456,3.97,3.01
2014-11-22 09:28:55.232744,3.98,3.01
2014-11-22 09:29:25.324297,3.97,3.01
2014-11-22 09:29:55.411683,3.97,3.01
2014-11-22 09:30:25.503463,3.97,3.01
2014-11-22 09:30:55.594800,3.97,3.01
2014-11-22 09:31:25.686402,3.97,3.01
2014-11-22 09:31:55.773592,3.97,3.01
2014-11-22 09:32:25.865284,3.97,3.01
2014-11-22 09:32:55.956878,3.97,3.01
2014-11-22 09:33:26.048455,3.97,3.01
2014-11-22 09:33:56.139740,3.96,3.0
2014-11-22 09:34:26.227286,3.97,3.01
2014-11-22 09:34:56.319007,3.97,3.0
2014-11-22 09:35:26.410269,3.97,3.01
2014-11-22 09:35:56.501611,3.97,3.0
2014-11-22 09:36:26.589256,3.97,3.01
2014-11-22 09:36:56.680485,3.96,3.0
2014-11-22 09:37:26.772148,3.97,3.0
2014-11-22 09:37:56.863692,3.96,3.0
2014-11-22 09:38:26.955261,3.97,3.0
2014-11-22 09:38:57.042860,3.97,3.01
2014-11-22 09:39:27.134413,3.96,3.0
2014-11-22 09:39:57.225667,3.97,3.01
2014-11-22 09:40:27.317046,3.96,3.0
2014-11-22 09:40:57.404753,3.97,3.01
2014-11-22 09:41:27.496185,3.96,3.0
2014-11-22 09:41:57.587621,3.96,3.0
2014-11-22 09:42:27.679244,3.96,3.0
2014-11-22 09:42:57.770613,3.96,3.0
2014-11-22 09:43:27.858151,3.96,3.0
2014-11-22 09:43:57.949908,3.96,3.0
2014-11-22 09:44:28.041174,3.96,3.0
2014-11-22 09:44:58.132696,3.96,3.0
2014-11-22 09:45:28.220159,3.96,3.0
2014-11-22 09:45:58.311804,3.95,3.0
2014-11-22 09:46:28.403108,3.96,3.0
2014-11-22 09:46:58.494540,3.96,3.0
2014-11-22 09:47:28.586033,3.96,3.0
2014-11-22 09:47:58.673602,3.95,3.0
2014-11-22 09:48:28.764910,3.95,2.99
2014-11-22 09:48:58.856458,3.95,3.0
2014-11-22 09:49:28.948049,3.96,3.0
2014-11-22 09:49:59.035634,3.95,3.0
2014-11-22 09:50:29.127042,3.95,3.0
2014-11-22 09:50:59.218552,3.95,3.0
2014-11-22 09:51:29.310059,3.96,3.0
2014-11-22 09:51:59.401497,3.95,2.99
2014-11-22 09:52:29.489041,3.95,2.99
2014-11-22 09:52:59.580275,3.95,2.99
2014-11-22 09:53:29.672141,3.95,2.99
2014-11-22 09:53:59.763353,3.95,2.99
2014-11-22 09:54:29.851033,3.95,2.99
2014-11-22 09:54:59.942387,3.94,2.99
2014-11-22 09:55:30.033948,3.95,2.99
2014-11-22 09:56:00.125344,3.95,2.99
2014-11-22 09:56:30.217001,3.95,2.99
2014-11-22 09:57:00.304255,3.94,2.99
2014-11-22 09:57:30.395842,3.95,2.99
2014-11-22 09:58:00.487438,3.95,2.99
2014-11-22 09:58:30.578876,3.95,2.99
2014-11-22 09:59:00.666546,3.95,2.99
2014-11-22 09:59:30.757561,3.95,2.99
2014-11-22 10:00:00.849550,3.94,2.99
2014-11-22 10:00:30.940912,3.95,2.99
2014-11-22 10:01:01.032291,3.95,2.99
2014-11-22 10:01:31.119713,3.94,2.99
2014-11-22 10:02:01.211367,3.94,2.99
2014-11-22 10:02:31.302837,3.94,2.99
2014-11-22 10:03:01.394368,3.94,2.99
2014-11-22 10:03:31.481576,3.94,2.99
2014-11-22 10:04:01.573301,3.94,2.99
2014-11-22 10:04:31.664926,3.94,2.99
2014-11-22 10:05:01.756316,3.94,2.99
2014-11-22 10:05:31.847839,3.94,2.99
2014-11-22 10:06:01.935113,3.94,2.99
2014-11-22 10:06:32.026663,3.94,2.98
2014-11-22 10:07:02.118332,3.94,2.98
2014-11-22 10:07:32.209788,3.94,2.99
2014-11-22 10:08:02.297211,3.94,2.99
2014-11-22 10:08:32.388658,3.94,2.98
2014-11-22 10:09:02.480239,3.93,2.99
2014-11-22 10:09:32.571551,3.93,2.98
2014-11-22 10:10:02.663206,3.93,2.98
2014-11-22 10:10:32.750702,3.93,2.98
2014-11-22 10:11:02.842136,3.93,2.98
2014-11-22 10:11:32.933656,3.94,2.98
2014-11-22 10:12:03.024814,3.93,2.98
2014-11-22 10:12:33.116656,3.93,2.98
2014-11-22 10:13:03.204154,3.93,2.98
2014-11-22 10:13:33.295570,3.93,2.98
2014-11-22 10:14:03.387155,3.93,2.98
2014-11-22 10:14:33.478701,3.93,2.98
2014-11-22 10:15:03.566138,3.93,2.98
2014-11-22 10:15:33.657534,3.93,2.98
2014-11-22 10:16:03.749059,3.93,2.98
2014-11-22 10:16:33.840555,3.93,2.98
2014-11-22 10:17:03.931942,3.93,2.98
2014-11-22 10:17:34.019855,3.93,2.98
2014-11-22 10:18:04.111101,3.93,2.98
2014-11-22 10:18:34.202481,3.93,2.98
2014-11-22 10:19:04.293925,3.93,2.98
