Time,VBAT,CHG
2014-11-26 01:27:55.910714,3.72,2.85
2014-11-26 01:28:27.497537,3.76,2.87
2014-11-26 01:28:57.585141,3.79,2.88
2014-11-26 01:29:27.668746,3.8,2.9
2014-11-26 01:29:57.756352,3.81,2.91
2014-11-26 01:30:27.839728,3.82,2.92
2014-11-26 01:30:57.927590,3.84,2.93
2014-11-26 01:31:28.015189,3.85,2.93
2014-11-26 01:31:58.098544,3.86,2.94
2014-11-26 01:32:28.186212,3.87,2.94
2014-11-26 01:32:58.273975,3.88,2.95
2014-11-26 01:33:28.357354,3.88,2.96
2014-11-26 01:33:58.444772,3.88,2.96
2014-11-26 01:34:28.528426,3.89,2.96
2014-11-26 01:34:58.615699,3.88,2.96
2014-11-26 01:35:28.703472,3.89,2.96
2014-11-26 01:35:58.786743,3.89,2.96
2014-11-26 01:36:28.874661,3.89,2.96
2014-11-26 01:36:58.962447,3.89,2.96
2014-11-26 01:37:29.045781,3.9,2.97
2014-11-26 01:37:59.133313,3.9,2.97
2014-11-26 01:38:29.216672,3.89,2.96
2014-11-26 01:38:59.304503,3.9,2.97
2014-11-26 01:39:29.391858,3.91,2.97
2014-11-26 01:39:59.475609,3.9,2.97
2014-11-26 01:40:29.563216,3.91,2.97
2014-11-26 01:40:59.646910,3.91,2.97
2014-11-26 01:41:29.734574,3.91,2.97
2014-11-26 01:41:59.821885,3.91,2.98
2014-11-26 01:42:29.905358,3.92,2.98
2014-11-26 01:42:59.992776,3.92,2.98
2014-11-26 01:43:30.080617,3.93,2.98
2014-11-26 01:44:00.164257,3.92,2.98
2014-11-26 01:44:30.251850,3.92,2.98
2014-11-26 01:45:00.335138,3.92,2.98
2014-11-26 01:45:30.422711,3.93,2.98
2014-11-26 01:46:00.510306,3.93,2.98
2014-11-26 01:46:30.593644,3.93,2.98
2014-11-26 01:47:00.681538,3.94,2.99
2014-11-26 01:47:30.765176,3.94,2.98
2014-11-26 01:48:00.852727,3.94,2.99
2014-11-26 01:48:30.940170,3.95,2.99
2014-11-26 01:49:01.023629,3.95,2.99
2014-11-26 01:49:31.111608,3.95,3.0
2014-11-26 01:50:01.198562,3.95,2.99
2014-11-26 01:50:31.282314,3.95,2.99
2014-11-26 01:51:01.369775,3.95,3.0
2014-11-26 01:51:31.453478,3.96,3.0
2014-11-26 01:52:01.541234,3.95,3.0
2014-11-26 01:52:31.628681,3.96,3.0
2014-11-26 01:53:01.712214,3.97,3.01
2014-11-26 01:53:31.799523,3.97,3.0
2014-11-26 01:54:01.883210,3.97,3.01
2014-11-26 01:54:31.970698,3.97,3.01
2014-11-26 01:55:02.058437,3.97,3.01
2014-11-26 01:55:32.141983,3.97,3.01
2014-11-26 01:56:02.229561,3.98,3.01
2014-11-26 01:56:32.317165,3.98,3.01
2014-11-26 01:57:02.400433,3.98,3.01
2014-11-26 01:57:32.488307,3.98,3.02
2014-11-26 01:58:02.571747,3.98,3.02
2014-11-26 01:58:32.659314,3.98,3.02
2014-11-26 01:59:02.746872,3.99,3.02
2014-11-26 01:59:32.830457,3.99,3.02
2014-11-26 02:00:02.917962,3.99,3.03
2014-11-26 02:00:33.001357,3.99,3.02
2014-11-26 02:01:03.089115,4.0,3.03
2014-11-26 02:01:33.176483,3.99,3.03
2014-11-26 02:02:03.260198,4.0,3.03
2014-11-26 02:02:33.348011,4.0,3.03
2014-11-26 02:03:03.435539,4.0,3.03
2014-11-26 02:03:33.518946,3.99,3.03
2014-11-26 02:04:03.606234,4.0,3.03
2014-11-26 02:04:33.689898,4.01,3.04
2014-11-26 02:05:03.777463,4.0,3.03
2014-11-26 02:05:33.865452,4.0,3.04
2014-11-26 02:06:03.948730,4.0,3.03
2014-11-26 02:06:34.036144,4.01,3.04
2014-11-26 02:07:04.119806,4.01,3.04
2014-11-26 02:07:34.207467,4.01,3.04
2014-11-26 02:08:04.295168,4.01,3.04
2014-11-26 02:08:34.378481,4.01,3.04
2014-11-26 02:09:04.466019,4.02,3.04
2014-11-26 02:09:34.549747,4.01,3.04
2014-11-26 02:10:04.637115,4.03,3.04
2014-11-26 02:10:34.724832,4.02,3.05
2014-11-26 02:11:04.808256,4.02,3.05
2014-11-26 02:11:34.896037,4.02,3.04
2014-11-26 02:12:04.979207,4.02,3.05
2014-11-26 02:12:35.067059,4.03,3.05
2014-11-26 02:13:05.154375,4.02,3.05
2014-11-26 02:13:35.238106,4.04,3.05
2014-11-26 02:14:05.325746,4.04,3.06
2014-11-26 02:14:35.409062,4.02,3.05
2014-11-26 02:15:05.496860,4.03,3.06
2014-11-26 02:15:35.584127,4.04,3.06
2014-11-26 02:16:05.667711,4.04,3.06
2014-11-26 02:16:35.755320,4.03,3.05
2014-11-26 02:17:05.838759,4.04,3.06
2014-11-26 02:17:35.927061,4.04,3.06
2014-11-26 02:18:06.014246,4.04,3.06
2014-11-26 02:18:36.097873,4.04,3.06
2014-11-26 02:19:06.185486,4.05,3.06
2014-11-26 02:19:36.268725,4.04,3.06
2014-11-26 02:20:06.356181,4.05,3.07
2014-11-26 02:20:36.443885,4.05,3.07
2014-11-26 02:21:06.527639,4.05,3.06
2014-11-26 02:21:36.615198,4.05,3.07
2014-11-26 02:22:06.698706,4.06,3.07
2014-11-26 02:22:36.786502,4.05,3.06
2014-11-26 02:23:06.873721,4.06,3.07
2014-11-26 02:23:36.957107,4.05,3.07
2014-11-26 02:24:07.045013,4.06,3.07
2014-11-26 02:24:37.128594,4.06,3.07
2014-11-26 02:25:07.215923,4.07,3.08
2014-11-26 02:25:37.303717,4.06,3.08
2014-11-26 02:26:07.387350,4.07,3.08
2014-11-26 02:26:37.474730,4.07,3.08
2014-11-26 02:27:07.558051,4.07,3.08
2014-11-26 02:27:37.645586,4.07,3.08
2014-11-26 02:28:07.733175,4.08,3.08
2014-11-26 02:28:37.816669,4.09,3.09
2014-11-26 02:29:07.904506,4.07,3.08
2014-11-26 02:29:37.988300,4.08,3.09
2014-11-26 02:30:08.075495,4.09,3.09
2014-11-26 02:30:38.162984,4.09,3.09
2014-11-26 02:31:08.246562,4.09,3.09
2014-11-26 02:31:38.334027,4.1,3.1
2014-11-26 02:32:08.417649,4.1,3.09
2014-11-26 02:32:38.505287,4.1,3.09
2014-11-26 02:33:08.589035,4.11,3.1
2014-11-26 02:33:38.676571,4.1,3.1
2014-11-26 02:34:08.763768,4.1,3.1
2014-11-26 02:34:38.847415,4.1,3.1
2014-11-26 02:35:08.935217,4.1,3.1
2014-11-26 02:35:39.018642,4.11,3.1
2014-11-26 02:36:09.106544,4.11,3.1
2014-11-26 02:36:39.193839,4.11,3.1
2014-11-26 02:37:09.277405,4.12,3.11
2014-11-26 02:37:39.364782,4.12,3.11
2014-11-26 02:38:09.448475,4.12,3.11
2014-11-26 02:38:39.535776,4.12,3.11
2014-11-26 02:39:09.623542,4.12,3.11
2014-11-26 02:39:39.707365,4.12,3.11
2014-11-26 02:40:09.794936,4.13,3.11
2014-11-26 02:40:39.878227,4.13,3.12
2014-11-26 02:41:09.965598,4.14,3.12
2014-11-26 02:41:40.053330,4.13,3.12
2014-11-26 02:42:10.136761,4.14,3.12
2014-11-26 02:42:40.224560,4.13,3.12
2014-11-26 02:43:10.308097,4.14,3.12
2014-11-26 02:43:40.395482,4.15,3.13
2014-11-26 02:44:10.483292,4.15,3.13
2014-11-26 02:44:40.566831,4.15,3.13
2014-11-26 02:45:10.654404,4.15,3.13
2014-11-26 02:45:40.737774,4.15,3.13
2014-11-26 02:46:10.825322,4.16,3.14
2014-11-26 02:46:40.913005,4.15,3.14
2014-11-26 02:47:10.996579,4.16,3.14
2014-11-26 02:47:41.084256,4.15,3.14
2014-11-26 02:48:11.167823,4.16,3.14
2014-11-26 02:48:41.255206,4.17,3.14
2014-11-26 02:49:11.338552,4.17,3.15
2014-11-26 02:49:41.426472,4.17,3.15
2014-11-26 02:50:11.513632,4.18,3.15
2014-11-26 02:50:41.597460,4.17,3.15
2014-11-26 02:51:11.685004,4.18,3.15
2014-11-26 02:51:41.768720,4.17,3.15
2014-11-26 02:52:11.856347,4.18,3.15
2014-11-26 02:52:41.943449,4.18,3.15
2014-11-26 02:53:12.027043,4.19,3.15
2014-11-26 02:53:42.114460,4.19,3.15
2014-11-26 02:54:12.198299,4.19,3.15
2014-11-26 02:54:42.286037,4.2,3.16
