Time,VBAT,CHG
2014-11-25 11:17:26.520896,4.18,3.15
2014-11-25 11:17:56.608712,4.18,3.15
2014-11-25 11:18:26.696236,4.18,3.15
2014-11-25 11:18:56.779754,4.18,3.15
2014-11-25 11:19:26.867421,4.18,3.14
2014-11-25 11:19:56.950753,4.18,3.14
2014-11-25 11:20:27.038411,4.17,3.14
2014-11-25 11:20:57.125954,4.17,3.14
2014-11-25 11:21:27.209460,4.18,3.15
2014-11-25 11:21:57.297046,4.17,3.14
2014-11-25 11:22:27.384652,4.17,3.14
2014-11-25 11:22:57.468169,4.18,3.14
2014-11-25 11:23:27.555700,4.17,3.14
2014-11-25 11:23:57.643307,4.17,3.14
2014-11-25 11:24:27.726912,4.17,3.14
2014-11-25 11:24:57.814175,4.18,3.14
2014-11-25 11:25:27.901853,4.17,3.14
2014-11-25 11:25:57.985454,4.18,3.14
2014-11-25 11:26:28.072961,4.16,3.13
2014-11-25 11:26:58.160742,4.18,3.14
2014-11-25 11:27:28.244059,4.17,3.13
2014-11-25 11:27:58.331723,4.17,3.15
2014-11-25 11:28:28.419282,4.16,3.13
2014-11-25 11:28:58.502629,4.17,3.14
2014-11-25 11:29:28.590338,4.17,3.13
2014-11-25 11:29:58.677965,4.17,3.13
2014-11-25 11:30:28.761580,4.17,3.13
2014-11-25 11:30:58.849180,4.16,3.13
2014-11-25 11:31:28.936705,4.17,3.13
2014-11-25 11:31:59.020253,4.16,3.13
2014-11-25 11:32:29.107642,4.16,3.13
2014-11-25 11:32:59.195119,4.16,3.13
2014-11-25 11:33:29.278657,4.16,3.13
2014-11-25 11:33:59.366243,4.17,3.13
2014-11-25 11:34:29.453836,4.16,3.13
2014-11-25 11:34:59.537353,4.16,3.13
2014-11-25 11:35:29.625216,4.16,3.12
2014-11-25 11:35:59.712582,4.16,3.13
2014-11-25 11:36:29.795993,4.15,3.13
2014-11-25 11:36:59.883768,4.16,3.13
2014-11-25 11:37:29.971291,4.16,3.12
2014-11-25 11:38:00.054927,4.16,3.12
2014-11-25 11:38:30.142350,4.15,3.12
2014-11-25 11:39:00.229864,4.16,3.13
2014-11-25 11:39:30.317537,4.15,3.12
2014-11-25 11:40:00.400958,4.15,3.12
2014-11-25 11:40:30.488515,4.15,3.12
2014-11-25 11:41:00.576304,4.16,3.12
2014-11-25 11:41:30.659774,4.15,3.12
2014-11-25 11:42:00.747318,4.15,3.12
2014-11-25 11:42:30.834921,4.15,3.12
2014-11-25 11:43:00.918415,4.15,3.12
2014-11-25 11:43:31.005987,4.15,3.12
2014-11-25 11:44:01.093345,4.15,3.12
2014-11-25 11:44:31.176991,4.15,3.12
2014-11-25 11:45:01.264599,4.15,3.12
2014-11-25 11:45:31.352100,4.15,3.11
2014-11-25 11:46:01.439583,4.15,3.11
2014-11-25 11:46:31.523250,4.15,3.11
2014-11-25 11:47:01.610757,4.15,3.11
2014-11-25 11:47:31.698200,4.14,3.11
2014-11-25 11:48:01.782054,4.14,3.11
2014-11-25 11:48:31.869368,4.16,3.12
2014-11-25 11:49:01.956955,4.15,3.12
2014-11-25 11:49:32.044383,4.15,3.11
2014-11-25 11:50:02.128109,4.14,3.11
2014-11-25 11:50:32.215626,4.14,3.11
2014-11-25 11:51:02.303269,4.14,3.11
2014-11-25 11:51:32.386796,4.15,3.11
2014-11-25 11:52:02.474152,4.15,3.11
2014-11-25 11:52:32.561960,4.14,3.11
2014-11-25 11:53:02.649384,4.15,3.11
2014-11-25 11:53:32.732936,4.14,3.11
2014-11-25 11:54:02.820526,4.14,3.11
2014-11-25 11:54:32.908154,4.15,3.11
2014-11-25 11:55:02.995751,4.14,3.1
2014-11-25 11:55:33.079206,4.14,3.11
2014-11-25 11:56:03.166973,4.15,3.11
2014-11-25 11:56:33.254243,4.14,3.11
2014-11-25 11:57:03.341952,4.14,3.11
2014-11-25 11:57:33.425254,4.14,3.1
2014-11-25 11:58:03.513193,4.14,3.1
2014-11-25 11:58:33.600416,4.14,3.11
2014-11-25 11:59:03.684110,4.14,3.1
2014-11-25 11:59:33.771806,4.13,3.1
2014-11-25 12:00:03.859101,4.14,3.1
2014-11-25 12:00:33.946637,4.14,3.11
2014-11-25 12:01:04.030347,4.14,3.1
2014-11-25 12:01:34.117882,4.13,3.1
2014-11-25 12:02:04.205446,4.13,3.1
2014-11-25 12:02:34.293110,4.14,3.1
2014-11-25 12:03:04.376730,4.13,3.1
2014-11-25 12:03:34.464333,4.13,3.1
2014-11-25 12:04:04.551582,4.13,3.1
2014-11-25 12:04:34.635315,4.13,3.1
2014-11-25 12:05:04.722810,4.14,3.1
2014-11-25 12:05:34.810328,4.14,3.1
2014-11-25 12:06:04.898028,4.13,3.1
2014-11-25 12:06:34.981148,4.13,3.1
2014-11-25 12:07:05.068864,4.14,3.1
2014-11-25 12:07:35.156712,4.14,3.1
2014-11-25 12:08:05.244283,4.13,3.1
2014-11-25 12:08:35.327939,4.13,3.1
2014-11-25 12:09:05.415292,4.13,3.1
2014-11-25 12:09:35.502798,4.13,3.1
2014-11-25 12:10:05.586496,4.13,3.09
2014-11-25 12:10:35.673948,4.13,3.09
2014-11-25 12:11:05.761607,4.13,3.1
2014-11-25 12:11:35.849129,4.13,3.1
2014-11-25 12:12:05.932414,4.13,3.1
2014-11-25 12:12:36.020237,4.12,3.09
2014-11-25 12:13:06.107668,4.13,3.09
2014-11-25 12:13:36.195332,4.12,3.09
2014-11-25 12:14:06.278942,4.12,3.09
2014-11-25 12:14:36.366435,4.13,3.1
2014-11-25 12:15:06.454073,4.12,3.09
2014-11-25 12:15:36.541506,4.12,3.09
2014-11-25 12:16:06.625238,4.12,3.09
2014-11-25 12:16:36.712696,4.13,3.1
2014-11-25 12:17:06.800228,4.12,3.09
2014-11-25 12:17:36.887481,4.12,3.09
2014-11-25 12:18:06.971323,4.12,3.09
2014-11-25 12:18:37.058693,4.12,3.09
2014-11-25 12:19:07.146425,4.12,3.09
2014-11-25 12:19:37.234071,4.12,3.09
2014-11-25 12:20:07.317558,4.12,3.09
2014-11-25 12:20:37.404928,4.12,3.09
2014-11-25 12:21:07.492737,4.12,3.09
2014-11-25 12:21:37.580309,4.11,3.09
2014-11-25 12:22:07.663932,4.11,3.09
2014-11-25 12:22:37.751502,4.12,3.09
2014-11-25 12:23:07.838880,4.11,3.08
2014-11-25 12:23:37.926679,4.11,3.08
2014-11-25 12:24:08.009767,4.11,3.08
2014-11-25 12:24:38.097487,4.11,3.08
2014-11-25 12:25:08.185307,4.11,3.08
2014-11-25 12:25:38.272661,4.12,3.08
2014-11-25 12:26:08.356398,4.12,3.09
2014-11-25 12:26:38.443829,4.12,3.09
2014-11-25 12:27:08.531389,4.11,3.09
2014-11-25 12:27:38.618854,4.1,3.08
2014-11-25 12:28:08.702571,4.12,3.09
2014-11-25 12:28:38.790143,4.11,3.08
2014-11-25 12:29:08.877621,4.11,3.09
2014-11-25 12:29:38.965267,4.11,3.08
2014-11-25 12:30:09.048718,4.11,3.08
2014-11-25 12:30:39.136363,4.1,3.08
2014-11-25 12:31:09.223952,4.11,3.08
2014-11-25 12:31:39.311473,4.11,3.08
2014-11-25 12:32:09.395086,4.1,3.08
2014-11-25 12:32:39.482601,4.1,3.08
2014-11-25 12:33:09.569953,4.1,3.08
2014-11-25 12:33:39.657671,4.1,3.08
2014-11-25 12:34:09.741256,4.1,3.08
2014-11-25 12:34:39.828825,4.1,3.08
2014-11-25 12:35:09.916212,4.11,3.08
2014-11-25 12:35:40.003905,4.1,3.08
2014-11-25 12:36:10.087229,4.1,3.07
2014-11-25 12:36:40.174980,4.1,3.08
2014-11-25 12:37:10.262626,4.1,3.08
2014-11-25 12:37:40.349902,4.1,3.08
2014-11-25 12:38:10.433912,4.1,3.08
2014-11-25 12:38:40.521279,4.09,3.07
2014-11-25 12:39:10.608971,4.1,3.07
2014-11-25 12:39:40.696331,4.1,3.08
2014-11-25 12:40:10.780101,4.1,3.07
2014-11-25 12:40:40.867456,4.09,3.07
2014-11-25 12:41:10.954984,4.09,3.07
2014-11-25 12:41:41.042582,4.09,3.07
2014-11-25 12:42:11.126183,4.1,3.08
2014-11-25 12:42:41.213745,4.1,3.07
2014-11-25 12:43:11.301281,4.1,3.07
2014-11-25 12:43:41.388887,4.09,3.07
2014-11-25 12:44:11.476584,4.09,3.07
2014-11-25 12:44:41.560064,4.1,3.07
2014-11-25 12:45:11.647375,4.09,3.07
2014-11-25 12:45:41.735119,4.09,3.07
2014-11-25 12:46:11.822721,4.09,3.07
2014-11-25 12:46:41.906152,4.09,3.07
2014-11-25 12:47:11.993706,4.09,3.07
2014-11-25 12:47:42.081388,4.1,3.07
2014-11-25 12:48:12.168826,4.1,3.07
2014-11-25 12:48:42.252550,4.09,3.06
2014-11-25 12:49:12.340014,4.09,3.07
2014-11-25 12:49:42.427390,4.09,3.06
2014-11-25 12:50:12.515105,4.09,3.06
2014-11-25 12:50:42.598446,4.08,3.06
2014-11-25 12:51:12.686249,4.08,3.06
2014-11-25 12:51:42.773760,4.08,3.06
2014-11-25 12:52:12.861435,4.08,3.06
2014-11-25 12:52:42.944882,4.08,3.06
2014-11-25 12:53:13.032098,4.09,3.07
2014-11-25 12:53:43.119939,4.08,3.06
2014-11-25 12:54:13.207620,4.08,3.06
2014-11-25 12:54:43.295158,4.08,3.07
2014-11-25 12:55:13.378815,4.08,3.06
2014-11-25 12:55:43.466165,4.08,3.07
2014-11-25 12:56:13.553717,4.08,3.06
2014-11-25 12:56:43.641192,4.08,3.06
2014-11-25 12:57:13.725033,4.08,3.06
2014-11-25 12:57:43.812490,4.08,3.06
2014-11-25 12:58:13.900139,4.08,3.06
2014-11-25 12:58:43.987524,4.07,3.06
2014-11-25 12:59:14.070995,4.07,3.06
2014-11-25 12:59:44.158947,4.07,3.06
2014-11-25 13:00:14.246128,4.07,3.06
2014-11-25 13:00:44.333983,4.07,3.06
2014-11-25 13:01:14.417354,4.07,3.06
2014-11-25 13:01:44.504853,4.07,3.06
2014-11-25 13:02:14.592524,4.07,3.05
2014-11-25 13:02:44.680037,4.07,3.06
2014-11-25 13:03:14.763745,4.07,3.05
2014-11-25 13:03:44.851255,4.07,3.06
2014-11-25 13:04:14.938897,4.06,3.06
2014-11-25 13:04:45.026332,4.07,3.06
2014-11-25 13:05:15.114074,4.07,3.06
2014-11-25 13:05:45.197680,4.07,3.05
2014-11-25 13:06:15.285157,4.07,3.05
2014-11-25 13:06:45.372514,4.07,3.06
2014-11-25 13:07:15.460265,4.07,3.05
2014-11-25 13:07:45.543790,4.07,3.06
2014-11-25 13:08:15.631271,4.07,3.05
2014-11-25 13:08:45.718984,4.06,3.05
2014-11-25 13:09:15.806549,4.06,3.05
2014-11-25 13:09:45.890133,4.06,3.05
2014-11-25 13:10:15.977639,4.06,3.05
2014-11-25 13:10:46.065217,4.06,3.05
2014-11-25 13:11:16.152658,4.06,3.05
2014-11-25 13:11:46.236494,4.07,3.06
2014-11-25 13:12:16.323917,4.06,3.05
2014-11-25 13:12:46.411434,4.06,3.06
2014-11-25 13:13:16.499135,4.06,3.05
2014-11-25 13:13:46.582493,4.06,3.05
2014-11-25 13:14:16.670060,4.06,3.05
2014-11-25 13:14:46.757472,4.07,3.06
2014-11-25 13:15:16.845301,4.06,3.05
2014-11-25 13:15:46.928701,4.06,3.05
2014-11-25 13:16:17.016303,4.07,3.06
2014-11-25 13:16:47.103873,4.06,3.05
2014-11-25 13:17:17.191469,4.06,3.05
2014-11-25 13:17:47.275056,4.06,3.05
2014-11-25 13:18:17.362678,4.06,3.06
2014-11-25 13:18:47.450203,4.05,3.05
2014-11-25 13:19:17.537713,4.06,3.05
2014-11-25 13:19:47.621314,4.06,3.05
2014-11-25 13:20:17.708720,4.05,3.05
2014-11-25 13:20:47.796317,4.05,3.05
2014-11-25 13:21:17.883897,4.05,3.05
2014-11-25 13:21:47.967757,4.05,3.05
2014-11-25 13:22:18.054940,4.05,3.05
2014-11-25 13:22:48.142533,4.05,3.05
2014-11-25 13:23:18.230212,4.05,3.05
2014-11-25 13:23:48.313894,4.06,3.05
2014-11-25 13:24:18.401412,4.05,3.05
2014-11-25 13:24:48.489013,4.05,3.04
2014-11-25 13:25:18.576542,4.05,3.04
2014-11-25 13:25:48.660131,4.04,3.04
2014-11-25 13:26:18.747713,4.05,3.05
2014-11-25 13:26:48.835181,4.05,3.04
2014-11-25 13:27:18.922758,4.05,3.04
2014-11-25 13:27:49.006408,4.05,3.04
2014-11-25 13:28:19.093626,4.04,3.05
2014-11-25 13:28:49.181362,4.05,3.05
2014-11-25 13:29:19.268940,4.04,3.04
2014-11-25 13:29:49.352457,4.04,3.04
2014-11-25 13:30:19.440098,4.04,3.04
2014-11-25 13:30:49.527680,4.05,3.05
2014-11-25 13:31:19.615299,4.04,3.05
2014-11-25 13:31:49.698865,4.04,3.04
2014-11-25 13:32:19.786252,4.04,3.04
2014-11-25 13:32:49.873606,4.04,3.04
2014-11-25 13:33:19.961504,4.04,3.04
2014-11-25 13:33:50.044976,4.05,3.05
2014-11-25 13:34:20.132616,4.04,3.04
2014-11-25 13:34:50.220099,4.04,3.04
2014-11-25 13:35:20.307801,4.04,3.04
2014-11-25 13:35:50.391310,4.04,3.04
2014-11-25 13:36:20.478889,4.04,3.04
2014-11-25 13:36:50.566618,4.04,3.04
2014-11-25 13:37:20.654022,4.05,3.04
2014-11-25 13:37:50.737573,4.04,3.04
2014-11-25 13:38:20.825428,4.04,3.04
2014-11-25 13:38:50.912701,4.04,3.04
2014-11-25 13:39:21.000236,4.04,3.04
2014-11-25 13:39:51.083663,4.04,3.04
2014-11-25 13:40:21.171261,4.03,3.04
2014-11-25 13:40:51.258940,4.03,3.04
2014-11-25 13:41:21.346499,4.03,3.03
2014-11-25 13:41:51.430101,4.04,3.04
2014-11-25 13:42:21.517652,4.04,3.04
2014-11-25 13:42:51.605194,4.03,3.03
2014-11-25 13:43:21.692446,4.03,3.03
2014-11-25 13:43:51.776339,4.03,3.03
2014-11-25 13:44:21.864070,4.03,3.03
2014-11-25 13:44:51.951430,4.03,3.03
2014-11-25 13:45:22.039062,4.04,3.03
2014-11-25 13:45:52.122281,4.03,3.04
2014-11-25 13:46:22.210158,4.02,3.03
2014-11-25 13:46:52.297677,4.02,3.03
2014-11-25 13:47:22.385272,4.03,3.04
2014-11-25 13:47:52.468882,4.03,3.03
2014-11-25 13:48:22.556422,4.02,3.03
2014-11-25 13:48:52.643763,4.02,3.03
2014-11-25 13:49:22.727490,4.03,3.03
2014-11-25 13:49:52.815121,4.02,3.03
2014-11-25 13:50:22.902659,4.03,3.04
2014-11-25 13:50:52.990151,4.02,3.03
2014-11-25 13:51:23.073691,4.02,3.03
2014-11-25 13:51:53.161282,4.02,3.03
2014-11-25 13:52:23.248710,4.02,3.03
2014-11-25 13:52:53.336402,4.02,3.03
2014-11-25 13:53:23.419930,4.02,3.03
2014-11-25 13:53:53.507444,4.02,3.03
2014-11-25 13:54:23.594971,4.02,3.03
2014-11-25 13:54:53.682723,4.03,3.03
2014-11-25 13:55:23.766215,4.02,3.03
2014-11-25 13:55:53.853717,4.02,3.03
2014-11-25 13:56:23.941328,4.01,3.03
2014-11-25 13:56:54.028925,4.02,3.03
2014-11-25 13:57:24.112703,4.02,3.02
2014-11-25 13:57:54.199967,4.02,3.02
2014-11-25 13:58:24.287623,4.02,3.03
2014-11-25 13:58:54.375099,4.01,3.03
2014-11-25 13:59:24.458942,4.01,3.02
2014-11-25 13:59:54.546342,4.01,3.02
2014-11-25 14:00:24.633835,4.01,3.03
2014-11-25 14:00:54.721224,4.01,3.02
2014-11-25 14:01:24.805033,4.01,3.02
2014-11-25 14:01:54.892540,4.01,3.02
2014-11-25 14:02:24.979890,4.01,3.02
2014-11-25 14:02:55.067761,4.01,3.02
2014-11-25 14:03:25.150891,4.01,3.02
2014-11-25 14:03:55.238275,4.01,3.02
2014-11-25 14:04:25.326113,4.01,3.02
2014-11-25 14:04:55.413713,4.01,3.02
2014-11-25 14:05:25.497393,4.01,3.02
2014-11-25 14:05:55.584880,4.01,3.02
2014-11-25 14:06:25.672586,4.01,3.02
2014-11-25 14:06:55.755994,4.0,3.02
2014-11-25 14:07:25.843304,4.0,3.02
2014-11-25 14:07:55.931349,4.01,3.03
2014-11-25 14:08:26.018783,4.0,3.02
2014-11-25 14:08:56.102292,4.0,3.02
2014-11-25 14:09:26.189968,4.0,3.02
2014-11-25 14:09:56.277479,4.0,3.02
2014-11-25 14:10:26.364951,4.0,3.02
2014-11-25 14:10:56.448223,4.0,3.02
2014-11-25 14:11:26.536054,4.0,3.02
2014-11-25 14:11:56.623300,4.0,3.02
2014-11-25 14:12:26.711136,4.0,3.02
2014-11-25 14:12:56.794860,4.0,3.01
2014-11-25 14:13:26.882290,3.99,3.01
2014-11-25 14:13:56.969483,4.0,3.01
2014-11-25 14:14:27.056796,4.01,3.02
2014-11-25 14:14:57.140515,3.99,3.01
2014-11-25 14:15:27.227829,3.99,3.01
2014-11-25 14:15:57.315673,3.99,3.01
2014-11-25 14:16:27.403294,3.99,3.01
2014-11-25 14:16:57.486714,3.99,3.01
2014-11-25 14:17:27.574181,3.99,3.01
2014-11-25 14:17:57.661574,4.0,3.01
2014-11-25 14:18:27.745227,3.99,3.01
2014-11-25 14:18:57.832520,3.98,3.01
2014-11-25 14:19:27.920004,3.99,3.01
2014-11-25 14:19:58.007488,3.99,3.01
2014-11-25 14:20:28.091234,3.99,3.01
2014-11-25 14:20:58.178829,3.99,3.01
2014-11-25 14:21:28.265819,3.99,3.01
2014-11-25 14:21:58.353773,3.99,3.01
2014-11-25 14:22:28.436806,3.99,3.01
2014-11-25 14:22:58.524532,3.99,3.01
2014-11-25 14:23:28.612223,3.98,3.0
2014-11-25 14:23:58.699992,3.98,3.01
2014-11-25 14:24:28.783032,3.99,3.01
2014-11-25 14:24:58.870407,3.98,3.01
2014-11-25 14:25:28.958154,3.98,3.01
2014-11-25 14:25:59.045422,3.99,3.01
2014-11-25 14:26:29.128855,3.98,3.0
2014-11-25 14:26:59.216724,3.98,3.01
2014-11-25 14:27:29.303966,3.98,3.0
2014-11-25 14:27:59.391696,3.98,3.0
2014-11-25 14:28:29.475231,3.98,3.0
2014-11-25 14:28:59.562923,3.98,3.0
2014-11-25 14:29:29.650226,3.98,3.0
2014-11-25 14:29:59.737873,3.98,3.0
2014-11-25 14:30:29.821226,3.98,3.0
2014-11-25 14:30:59.908620,3.98,3.0
2014-11-25 14:31:29.996313,3.98,3.0
2014-11-25 14:32:00.083693,3.98,3.0
2014-11-25 14:32:30.167372,3.98,3.0
2014-11-25 14:33:00.254458,3.98,3.0
2014-11-25 14:33:30.342206,3.98,3.0
2014-11-25 14:34:00.429436,3.97,3.0
2014-11-25 14:34:30.513173,3.98,3.0
2014-11-25 14:35:00.600859,3.98,3.0
2014-11-25 14:35:30.688346,3.98,3.0
2014-11-25 14:36:00.775831,3.98,3.0
2014-11-25 14:36:30.858954,3.97,2.99
2014-11-25 14:37:00.946434,3.98,3.0
2014-11-25 14:37:31.033933,3.97,2.99
2014-11-25 14:38:01.121392,3.98,3.0
2014-11-25 14:38:31.205499,3.97,3.0
